RC	UFI	UNI	LAT	LONG	DMS_LAT	DMS_LONG	MGRS	JOG	FC	DSG	PC	CC1	ADM1	ADM2	POP	ELEV	CC2	NT	LC	SHORT_FORM	GENERIC	SORT_NAME	FULL_NAME	FULL_NAME_ND	MODIFY_DATE
1	-2649579	-3657886	65.4	-22.383333	652400	-222300	27WVN3574853740	NQ27-09	T	ISL		IC	08					N				LATUR	Latur	Latur	1994-01-14
1	-2649572	-3657879	65.516667	-24.5	653100	-243000	26WPT1558668334	NQ27-09	H	BAY		IC	34					N				LATRAVIK	Látravík	Latravik	1994-01-14
1	-2650176	-3658542	63.883333	-20.916667	635300	-205500	27VWL0409384016	NP27-02	S	FRM		IC	03					N				MEDHALHOLT	Meðalholt	Medhalholt	1994-01-14
1	-2650175	-3658541	65.583333	-20.266667	653500	-201600	27WWN3382573666	NQ27-10	S	FRM		IC	05					N				MEDHALHEIMAR	Meðalheimar	Medhalheimar	1994-01-14
1	-2650172	-3658537	64.316667	-15.2	641900	-151200	28WDS9032832317	NQ27-15	T	HLL		IC	06					N				MEDHALFELL	Meðalfell	Medhalfell	1994-01-14
1	-2650169	-3658534	65.866667	-23.583333	655200	-233500	27WUP8216607473	NQ27-09	T	VAL		IC	36					N				MEDHALDALUR	Meðaldalur	Medhaldalur	1994-01-14
1	-2650168	-3658533	65.85	-23.6	655100	-233600	27WUP8132905648	NQ27-09	S	FRM		IC	36					N				MEDHALDALUR	Meðaldalur	Medhaldalur	1994-01-14
1	-2650167	-3658526	63.633333	-18.2	633800	-181200	27VXL3871259194	NP27-02	H	STM		IC	37					N				MAVAVATN	Mavavatn	Mavavatn	1994-01-14
1	-2654508	-3663385	65.35	-14.05	652100	-140300	28WET4421147795	NQ27-12	H	STM		IC	20					N				THOFA	Þófá	Thofa	1994-01-14
1	-2654503	-3663380	63.916667	-20.65	635500	-203900	27VWL1717087775	NP27-02	S	FRM		IC	23					N				THJORSARTUN	Þjórsártún	Thjorsartun	1994-01-14
1	-2653737	-3662520	64.25	-21.4	641500	-212400	27WVM8061024934	NQ27-13	T	HLL		IC	00					N				STORASAUDHAFELL	Stóra Sauðafell	Stora Saudhafell	1994-01-14
1	-2653735	-3662518	63.983333	-21.4	635900	-212400	27VVL8042495218	NP27-01	T	HLL		IC	03					N				STORASANDFELL	Stóra Sandfell	Stora Sandfell	1994-01-14
1	-2653732	-3662515	66.083333	-16.716667	660500	-164300	28WDU2234830262	NQ27-07	H	STMQ		IC	21					N				STORARFARVEGUR	Stórárfarvegur	Storarfarvegur	1994-01-14
1	-2653729	-3662512	65.233333	-14.933333	651400	-145600	28WET0311634461	NQ27-12	T	HLL		IC	20					N				STORAOXL	Stóraöxl	Storaoxl	1994-01-14
1	-2655241	-3664186	65.833333	-21.633333	655000	-213800	27WVP7106801479	NQ27-10	T	HLL		IC	30					N				TUNGUKOTSFJALL	Tungukotsfjall	Tungukotsfjall	1994-01-14
1	-2654254	-3663096	64.55	-15.083333	643300	-150500	28WDS9600458307	NQ27-15	T	PK		IC	06					N				SVIPTUNGNAHNJUKUR	Sviptungnahnjúkur	Sviptungnahnjukur	1994-01-14
1	-2654250	-3663092	63.966667	-20.05	635800	-200300	27VWL4652193646	NP27-02	S	FRM		IC	23					N				SVINHAGI	Svínhagi	Svinhagi	1994-01-14
1	-2653487	-3662247	65.366667	-13.866667	652200	-135200	28WET5270849794	NQ27-12	S	FRM		IC	20					N				STAKKAHLIDH	Stakkahlíð	Stakkahlidh	1994-01-14
1	-2653477	-3662236	65.816667	-15.633333	654900	-153800	28WDT7104999621	NQ27-12	T	MT		IC	21					N				STAKFELL	Stakfell	Stakfell	1994-01-14
1	-2654966	-3663884	63.766667	-19.85	634600	-195100	27VWL5671571524	NP27-02	L	GRAZ		IC	23					N				TJARNAMYRI	Tjarnamýri	Tjarnamyri	1994-01-14
1	-2654960	-3663878	64.033333	-16.666667	640200	-164000	28WDS1858401793	NQ27-15	T	PASS		IC	06					N				TJALDSKARDH	Tjaldskarð	Tjaldskardh	1994-01-14
1	-2655658	-3664635	64.166667	-16.25	641000	-161500	28WDS3922716183	NQ27-15	T	VAL		IC	06					N				VEDHURARDALUR	Veðurárdalur	Vedhurardalur	1994-01-14
1	-2655640	-3664614	65.3	-15.85	651800	-155100	28WDT6036842157	NQ27-12	L	GRAZ		IC	20					N				VATNSSTAEDHI	Vatnsstæði	Vatnsstaedhi	1994-01-14
1	-2655639	-3664613	64.95	-14.633333	645700	-143800	28WET1732302932	NQ27-16	S	FRMQ		IC	31					N				VATNSSKOGUR	Vatnsskógur	Vatnsskogur	1994-01-14
1	-2653895	-3662701	64.95	-22.166667	645700	-221000	27WVN4488403391	NQ27-13	L	GRAZ		IC	29					N				STROKKUR	Strokkur	Strokkur	1994-01-14
1	-2653893	-3662699	65.383333	-18.35	652300	-182100	27WXN2314353767	NQ27-11	T	VAL		IC	09					N				STRJUGSARDALUR	Strjúgsárdalur	Strjugsardalur	1994-01-14
1	-2653876	-3662681	66.083333	-19.35	660500	-192100	27WWP7463630181	NQ27-06	T	PT		IC	28					N				STRAUMNES	Straumnes	Straumnes	1994-01-14
1	-2653875	-3662679	64.483333	-22.233333	642900	-221400	27WVM4072251451	NQ27-13	S	FRM		IC	17					N				STRAUMFJORDHUR	Straumfjörður	Straumfjordhur	1994-01-14
1	-2653868	-3662672	63.933333	-18.6	635600	-183600	27VXL1764891799	NP27-02	H	STM		IC	00					N				STRANGAKVISL	Strangakvísl	Strangakvisl	1994-01-14
1	-2655394	-3664348	65.883333	-17.716667	655300	-174300	28WCU7616809586	NQ27-11	T	PASS		IC	32					N				UXASKARDH	Uxaskarð	Uxaskardh	1994-01-14
1	-2655387	-3664340	64.083333	-22.666667	640500	-224000	27WVM1873007363	NQ27-13	P	PPL		IC	10					N				UTSKALAR	Útskálar	Utskalar	1994-01-14
1	-2655377	-3664330	64.233333	-20.45	641400	-202700	27WWM2667723131	NQ27-14	H	LK		IC	03					N				UTHLIDHARVATN	Úþlíðarvatn	Uthlidharvatn	1994-01-14
1	-2651201	-3659669	66.2	-16.516667	661200	-163100	28WDU3170943030	NQ27-07	T	PT		IC	21					N				ODDSNES	Oddsnes	Oddsnes	1994-01-14
1	-2651195	-3659663	64.866667	-19.65	645200	-193900	27WWM6397594277	NQ27-14	H	STM		IC	00					N				ODDNYJARGIL	Oddnýjargil	Oddnyjargil	1994-01-14
1	-2651183	-3659650	65.466667	-23.85	652800	-235100	27WUN6798863453	NQ27-09	H	LK		IC	34					N				ODDAVATN	Oddavatn	Oddavatn	1994-01-14
1	-2651178	-3659645	64.233333	-15.566667	641400	-153400	28WDS7251523138	NQ27-15	H	BOG		IC	06					N				ODDALOND	Oddalönd	Oddalond	1994-01-14
1	-2652714	-3661391	65.433333	-22.7	652600	-224200	27WVN2114257814	NQ27-09	T	ISL		IC	04					V				SKALEYJA	Skáleyja	Skaleyja	1994-01-14
1	-2652710	-3661385	65.366667	-18.266667	652200	-181600	27WXN2709452076	NQ27-11	S	FRM		IC	09					N				SKALDSTADHIR	Skáldstaðir	Skaldstadhir	1994-01-14
1	-2650938	-3659364	65.366667	-13.733333	652200	-134400	28WET5890949912	NQ27-12	S	FRM		IC	20					N				NESHJALEIGA	Neshjáleiga	Neshjaleiga	1994-01-14
1	-2650937	-3659363	65.366667	-13.7	652200	-134200	28WET6045949943	NQ27-12	T	CLF		IC	20					N				NESFLUG	Nesflug	Nesflug	1994-01-14
1	-2650936	-3659353	65.15	-13.683333	650900	-134100	28WET6173825816	NQ27-12	T	PT		IC	31					V				NES	Nes	Nes	1994-01-14
1	-2650922	-3659346	65.733333	-17.933333	654400	-175600	28WCT6551693326	NQ27-11	S	FRM		IC	32					N				NES	Nes	Nes	1994-01-14
1	-2652453	-3661091	64.35	-15.2	642100	-151200	28WDS9034036032	NQ27-15	T	SLP		IC	06					N				SELOXL	Selöxl	Seloxl	1994-01-14
1	-2652448	-3661086	64.783333	-14	644700	-140000	28WES4753784683	NQ27-16	S	FRM		IC	31					N				SELNES	Selnes	Selnes	1994-01-14
1	-2652443	-3661081	65.883333	-14.8	655300	-144800	28WEU0911906921	NQ27-12	H	BOG		IC	20					N				SELLOND	Sellönd	Sellond	1994-01-14
1	-2651665	-3660211	65.866667	-14.916667	655200	-145500	28WEU0380205051	NQ27-12	H	LK		IC	20					N				REIDHARVATN	Reiðarvatn	Reidharvatn	1994-01-14
1	-2650684	-3659088	65.6	-22.75	653600	-224500	27WVN1934076448	NQ27-09	A	ADMD		IC	04					N				MULAHREPPUR	Múlahreppur	Mulahreppur	1994-01-14
1	-2650676	-3659080	65.5	-22.766667	653000	-224600	27WVN1825965327	NQ27-09	T	ISLS		IC	04					N				MULAEYJAR	Múlaeyjar	Mulaeyjar	1994-01-14
1	-2650670	-3659074	65.033333	-14.616667	650200	-143700	28WET1805412224	NQ27-12	H	STM		IC	31					N				MULAA	Múlaá	Mulaa	1994-01-14
1	-2652193	-3660814	65.633333	-20.233333	653800	-201400	27WWN3529579256	NQ27-10	S	FRM		IC	05					N				SAUDHANES	Sauðanes	Saudhanes	1994-01-14
1	-2652188	-3660802	66	-17.066667	660000	-170400	28WDU0621521455	NQ27-07	T	MT		IC	00					V				SAUDHAHNJUKUR	Saudhahnjúkur	Saudhahnjukur	1994-01-14
1	-2652187	-3660806	65.55	-16.733333	653300	-164400	28WDT1995470856	NQ27-11	T	MT		IC	32					N				SAUDHAHNUKUR	Sauðahnúkur	Saudhahnukur	1994-01-14
1	-2652185	-3660805	64.8	-15.7	644800	-154200	28WDS6674486349	NQ27-15	T	PKS		IC	20					V				SAUDHAHNUKAR	Saudhahnúkar	Saudhahnukar	1994-01-14
1	-2652183	-3660798	64.933333	-14.8	645600	-144800	28WET0945501040	NQ27-16	T	SLP		IC	31					N				SAUDHAHLIDHAR	Sauðahlíðar	Saudhahlidhar	1994-01-14
1	-2651418	-3659912	65.966667	-23.7	655800	-234200	27WUP7732718835	NQ27-09	T	PK		IC	36					N				OTHOLI	Ótholi	Otholi	1994-01-14
1	-2651413	-3659907	65.1	-21.083333	650600	-210500	27WVN9608519602	NQ27-10	S	FRM		IC	00					N				OSPAKSSTADHIR	Óspaksstaðir	Ospaksstadhir	1994-01-14
1	-2651409	-3659903	64.583333	-14.45	643500	-142700	28WES2633962133	NQ27-16	T	PT		IC	31					N				OSNES	Ósnes	Osnes	1994-01-14
1	-2648145	-3656334	66.066667	-23.55	660400	-233300	27WUP8459229689	NQ27-05	T	SPIT		IC	36					N				KALFEYRI	Kálfeyri	Kalfeyri	1994-01-14
1	-2648143	-3656331	65.5	-17.333333	653000	-172000	28WCT9204866181	NQ27-11	H	LK		IC	32					N				KALFBORGARARVATN	Kálfborgarárvatn	Kalfborgararvatn	1994-01-14
1	-2647427	-3655521	64.05	-16.783333	640300	-164700	28WDS1293803804	NQ27-15	T	MT		IC	06					N				HRUTSFJALL	Hrútsfjall	Hrutsfjall	1994-01-14
1	-2649561	-3657868	65.516667	-24.433333	653100	-242600	26WPT1866768458	NQ27-09	T	VAL		IC	34					N				LATRADALUR	Látradalur	Latradalur	1994-01-14
1	-2649557	-3657863	64.95	-23.4	645700	-232400	27WUN8663405034	NQ27-13	H	LGN		IC	29					N				LARVADHALL	Lárvaðall	Larvadhall	1994-01-14
1	-2648833	-3657089	64.95	-13.816667	645700	-134900	28WET5590403405	NQ27-16	S	FRM		IC	31					N				KOLMULI	Kolmúli	Kolmuli	1994-01-14
1	-2648832	-3657088	65.116667	-16.7	650700	-164200	28WDT2019122531	NQ27-11	T	PK		IC	32					N				KOLLUR	Kollur	Kollur	1994-01-14
1	-2648824	-3657080	65.683333	-18.15	654100	-180900	27WXN3091887582	NQ27-11	S	FRM		IC	09					N				KOLLUGERDHI	Kollugerði	Kollugerdhi	1994-01-14
1	-2647794	-3655930	63.983333	-18.916667	635900	-185500	27VXL0194796823	NP27-02	H	STM		IC	00					N				ILLAGIL	Illagil	Illagil	1994-01-14
1	-2653718	-3662500	65.133333	-15.233333	650800	-151400	28WDT8905223335	NQ27-12	H	BOG		IC	20					N				STORALAEKJARFLOI	Stóralækjarflói	Storalaekjarfloi	1994-01-14
1	-2655238	-3664183	64.516667	-21.833333	643100	-215000	27WVM5999554852	NQ27-13	T	PK		IC	07					N				TUNGUKOLLUR	Tungukollur	Tungukollur	1994-01-14
1	-2655234	-3664179	65.95	-23.25	655700	-231500	27WUP9769816172	NQ27-09	T	CRQ		IC	36					N				TUNGUHVILFTIR	Tunguhvilftir	Tunguhvilftir	1994-01-14
1	-2655233	-3664178	65.533333	-14.466667	653200	-142800	28WET2464768000	NQ27-12	A	ADMD		IC	20					N				TUNGUHREPPUR	Tunguhreppur	Tunguhreppur	1994-01-14
1	-2655233	-3664111	65.533333	-14.466667	653200	-142800	28WET2464768000	NQ27-12	A	ADMD		IC	20					V				TUNGNAHREPPUR	Tungnahreppur	Tungnahreppur	1994-01-14
1	-2655229	-3664172	64.55	-14.75	643300	-144500	28WES1198758328	NQ27-16	S	FRM		IC	31					N				TUNGUHLIDH	Tunguhlíð	Tunguhlidh	1994-01-14
1	-2655223	-3664165	65.366667	-19.116667	652200	-190700	27WWN8758250628	NQ27-10	S	FRM		IC	28					N				TUNGUHALS	Tunguháls	Tunguhals	1994-01-14
1	-2655218	-3664158	64.15	-20.466667	640900	-202800	27WWM2594613838	NQ27-14	H	STM		IC	03					V				TUNGUFJOTRIVER	Tungufjot River	Tungufjot River	1994-01-14
1	-2655211	-3664151	65.6	-18.966667	653600	-185800	27WWN9371676841	NQ27-11	T	MT		IC	28					N				TUNGUFJALL	Tungufjall	Tungufjall	1994-01-14
1	-2653458	-3662217	65.3	-14.5	651800	-143000	28WET2331341982	NQ27-12	T	HLL		IC	20					N				STAFFELL	Staffell	Staffell	1994-01-14
1	-2653451	-3662210	65.916667	-18.35	655500	-182100	27WXP2063813169	NQ27-11	P	PPL		IC	09					N				STAERRIARSKOGUR	Stærri-Árskógur	Staerri-Arskogur	1994-01-14
1	-2653450	-3662209	65.533333	-24.266667	653200	-241600	26WPT2628870638	NQ27-09	T	HLL		IC	34					N				STAEDHUR	Stæður	Staedhur	1994-01-14
1	-2654124	-3662955	63.716667	-18.483333	634300	-182900	27VXL2431667891	NP27-02	T	HLL		IC	37					N				SVARTHAMRAR	Svarþamrar	Svarthamrar	1994-01-14
1	-2654108	-3662939	66.25	-22.25	661500	-221500	27WVP4382648337	NQ27-05	T	PASS		IC	19					N				SVARTASKARDH	Svartaskarð	Svartaskardh	1994-01-14
1	-2655637	-3664611	64.483333	-15.3	642900	-151800	28WDS8558050909	NQ27-15	T	PK		IC	06					N				VATNSSKER	Vatnssker	Vatnssker	1994-01-14
1	-2655628	-3664602	64.033333	-20.666667	640200	-204000	27WWM1628500771	NQ27-14	S	FRM		IC	03					N				VATNSNES	Vatnsnes	Vatnsnes	1994-01-14
1	-2655621	-3664595	64.216667	-20.383333	641300	-202300	27WWM2992821303	NQ27-14	S	FRM		IC	03					N				VATNSLEYSA	Vatnsleysa	Vatnsleysa	1994-01-14
1	-2655619	-3664592	63.733333	-20.6	634400	-203600	27VWL1975167361	NP27-02	S	FRM		IC	23					N				VATNSKOT	Vatnskot	Vatnskot	1994-01-14
1	-2655614	-3664587	64.15	-20.65	640900	-203900	27WWM1702713776	NQ27-14	S	FRMQ		IC	03					N				VATNSHOLT	Vatnsholt	Vatnsholt	1994-01-14
1	-2654852	-3663760	65.85	-20.05	655100	-200300	27WWP4336903519	NQ27-10	H	LKS		IC	00					N				THVERARVOTN	Þverárvötn	Thverarvotn	1994-01-14
1	-2653858	-3662662	64.416667	-14.933333	642500	-145600	28WES0321243448	NQ27-16	T	HLL		IC	06					N				STRANDARHALS	Strandarháls	Strandarhals	1994-01-14
1	-2653854	-3662657	66.316667	-21.833333	661900	-215000	27WVP6264855456	NQ27-05	H	BNK		IC	00					N				STRANDABREKAR	Strandabrekar	Strandabrekar	1994-01-14
1	-2653853	-3662655	65.833333	-21.616667	655000	-213700	27WVP7182901471	NQ27-10	T	ISL		IC	30					N				STRAKEY	Strákey	Strakey	1994-01-14
1	-2654600	-3663492	64.633333	-14.883333	643800	-145300	28WES0557767596	NQ27-16	S	FRMQ		IC	31					N				THORMODHSHVAMMAR	Þormóðshvammar	Thormodhshvammar	1994-01-14
1	-2654599	-3663491	65.066667	-22.916667	650400	-225500	27WVN0985317252	NQ27-09	T	ISL		IC	29					N				THORMODHSEY	Þormóðsey	Thormodhsey	1994-01-14
1	-2650414	-3658804	65.316667	-18.766667	651900	-184600	27WXN0405145590	NQ27-11	T	VAL		IC	00					N				MIDHHUSADALUR	Miðhúsadalur	Midhhusadalur	1994-01-14
1	-2650413	-3658803	66.066667	-21.616667	660400	-213700	27WVP7208527478	NQ27-05	S	FRMQ		IC	30					N				MIDHHUS	Miðhús	Midhhus	1994-01-14
1	-2650407	-3658797	65.533333	-18.166667	653200	-181000	27WXN3090670842	NQ27-11	S	FRM		IC	09					N				MIDHHUS	Miðhús	Midhhus	1994-01-14
1	-2650402	-3658792	64.816667	-23.5	644900	-233000	27WUM8132590366	NQ27-13	S	FRM		IC	29					N				MIDHHUS	Miðhús	Midhhus	1994-01-14
1	-2650401	-3658791	64.483333	-22.133333	642900	-220800	27WVM4552851361	NQ27-13	S	FRM		IC	17					N				MIDHHUS	Miðhús	Midhhus	1994-01-14
1	-2651915	-3660506	65.816667	-18.5	654900	-183000	27WXP1425601750	NQ27-11	T	MT		IC	09					N				SAELUFJALL	Sælufjall	Saelufjall	1994-01-14
1	-2651911	-3660502	65.283333	-21.9	651700	-215400	27WVN5801040332	NQ27-10	V	HTH		IC	08					N				SAELINGSDALSHEIDHI	Sælingsdalsheiði	Saelingsdalsheidhi	1994-01-14
1	-2651904	-3660494	65.666667	-24	654000	-240000	27WUN6210786047	NQ27-09	S	FRM		IC	34					N				SAEBOL	Sæból	Saebol	1994-01-14
1	-2651896	-3660486	65.166667	-18.8	651000	-184800	27WXN0308128826	NQ27-11	T	CLF		IC	00					N				RUNA	Runa	Runa	1994-01-14
1	-2653383	-3662134	65.333333	-14.6	652000	-143600	28WET1862745664	NQ27-12	T	GRGE		IC	20					N				SPANARHRAUN	Spanarhraun	Spanarhraun	1994-01-14
1	-2653378	-3662129	65.6	-21.533333	653600	-213200	27WVN7541675430	NQ27-10	T	HLL		IC	30					N				SPAKONUFELL	Spákonufell	Spakonufell	1994-01-14
1	-2653367	-3662117	64.783333	-23.716667	644700	-234300	27WUM7088587078	NQ27-13	S	CAVE		IC	29					N				SONGHELLIR	Sönghellir	Songhellir	1994-01-14
1	-2653366	-3662116	65.033333	-14.1	650200	-140600	28WET4238712471	NQ27-12	S	FRM		IC	31					N				SOMASTADHIR	Sómastaðir	Somastadhir	1994-01-14
1	-2651663	-3660208	66	-15.316667	660000	-151900	28WDU8562819946	NQ27-07	H	LK		IC	00					N				REIDHARAXLAVATN	Reiðaraxlavatn	Reidharaxlavatn	1994-01-14
1	-2651658	-3660200	64.866667	-20.566667	645200	-203400	27WWM2053693665	NQ27-14	H	STM		IC	00					V				REFSVENA	Refsvena	Refsvena	1994-01-14
1	-2651655	-3660197	65.616667	-19.95	653700	-195700	27WWN4836877587	NQ27-10	S	FRM		IC	05					N				REFSSTADHIR	Refsstaðir	Refsstadhir	1994-01-14
1	-2651653	-3660195	65.65	-14.833333	653900	-145000	28WET0766880909	NQ27-12	T	SPUR		IC	20					N				REFSSTADHAFJALL	Refsstaðafjall	Refsstadhafjall	1994-01-14
1	-2651648	-3660190	65.283333	-19.7	651700	-194200	27WWN6065040657	NQ27-10	H	STM		IC	00					N				REFSA	Refsá	Refsa	1994-01-14
1	-2651642	-3660184	66.45	-16.1	662700	-160600	28WDU5095870501	NQ27-07	H	LKS		IC	21					N				RAUFARHAFNAVOTN	Raufarhafnavötn	Raufarhafnavotn	1994-01-14
1	-2651641	-3660183	66.466667	-15.95	662800	-155700	28WDU5767372249	NQ27-07	A	ADMD		IC	40					N			hreppur	RAUFARHAFNARHREPPUR	Raufarhafnarhreppur	Raufarhafnarhreppur	2004-03-11
1	-2651639	-3660181	63.533333	-18.95	633200	-185700	27VXL0192646646	NP27-02	T	GRGE		IC	37					N				RAUFARGIL	Raufargil	Raufargil	1994-01-14
1	-2651633	-3660170	65.6	-16.466667	653600	-162800	28WDT3239776114	NQ27-11	T	HLLS		IC	32					N				RAUDHUBORGIR	Rauðuborgir	Raudhuborgir	1994-01-14
1	-2653063	-3661777	64.55	-21.5	643300	-213000	27WVM7602658399	NQ27-13	T	MT		IC	07					N				SKORRADALSHALS	Skorradalsháls	Skorradalshals	1994-01-14
1	-2653049	-3661763	64.066667	-16.966667	640400	-165800	28WDS0404705924	NQ27-15	T	SLP		IC	06					N				SKORAR	Skorar	Skorar	1994-01-14
1	-2653044	-3661758	66.183333	-15.45	661100	-152700	28WDU7972340418	NQ27-07	H	COVE		IC	21					N				SKOLLAVIK	Skollavík	Skollavik	1994-01-14
1	-2651403	-3659897	66.183333	-23.533333	661100	-233200	27WUP8587242654	NQ27-05	T	HLL		IC	36					N				OSKUBAKUR	Öskubakur	Oskubakur	1994-01-14
1	-2651395	-3659889	66.216667	-15.683333	661300	-154100	28WDU6925044229	NQ27-07	T	HDLD		IC	21					N				OSHOFDHI	Óshöfði	Oshofdhi	1994-01-14
1	-2651382	-3659875	66.083333	-18.7	660500	-184200	27WXP0403031108	NQ27-06	T	MT		IC	09					N				OSBREKKUFJALL	Ósbrekkufjall	Osbrekkufjall	1994-01-14
1	-2647409	-3655503	65.216667	-14.033333	651300	-140200	28WET4521432948	NQ27-12	T	PK		IC	31					N				HRUTATINDUR	Hrútatindur	Hrutatindur	1994-01-14
1	-2647402	-3655492	65.833333	-16.716667	655000	-164300	28WDU2158602405	NQ27-11	T	MT		IC	21					N				HRUTAFJOLL	Hrútafjöll	Hrutafjoll	1994-01-14
1	-2647401	-3655491	65.15	-21.066667	650900	-210400	27WVN9687425174	NQ27-10	H	STM		IC	00					N				HRUTAFJARDHARA	Hrútafjarðará	Hrutafjardhara	1994-01-14
1	-2647386	-3655475	64.266667	-20.533333	641600	-203200	27WWM2260826813	NQ27-14	H	STM		IC	03					N				HRUTA	Hrútá	Hruta	1994-01-14
1	-2649758	-3658083	64.183333	-21.683333	641100	-214100	27WVM6679617622	NQ27-13	H	STM		IC	15					N				LEIRVOGSA	Leirvogsá	Leirvogsa	1994-01-14
1	-2648812	-3657068	66.066667	-15.516667	660400	-153100	28WDU7661227437	NQ27-07	H	BOG		IC	21					N				KOLLHOLSFLOAR	Kollhólsflóar	Kollholsfloar	1994-01-14
1	-2648807	-3657063	65.016667	-14.333333	650100	-142000	28WET3141810478	NQ27-12	T	HLL		IC	31					N				KOLLFELL	Kollfell	Kollfell	1994-01-14
1	-2648803	-3657059	66.283333	-15.733333	661700	-154400	28WDU6708751685	NQ27-07	H	BAY		IC	21					N				KOLLAVIK	Kollavík	Kollavik	1994-01-14
1	-2648033	-3656215	65.3	-13.65	651800	-133900	28WET6294342563	NQ27-12	T	RKS		IC	20					N				JOTNAR	Jötnar	Jotnar	1994-01-14
1	-2648032	-3656214	63.533333	-18.366667	633200	-182200	27VXL3091847708	NP27-02	S	FRM		IC	37					N				JORVIKURHRYGGIR	Jórvíkurhryggir	Jorvikurhryggir	1994-01-14
1	-2648669	-3656900	65	-22.55	650000	-223300	27WVN2691309351	NQ27-09	S	FRM		IC	29					N				KLETTAKOT	Klettakot	Klettakot	1994-01-14
1	-2648657	-3656888	65.533333	-22.483333	653200	-222900	27WVN3145468703	NQ27-09	S	FRM		IC	04					N				KLEIFASTADHIR	Kleifastaðir	Kleifastadhir	1994-01-14
1	-2648655	-3656886	63.916667	-21.983333	635500	-215900	27VVL5176188100	NP27-01	H	LK		IC	10					N				KLEIFARVATN	Kleifarvatn	Kleifarvatn	1994-01-14
1	-2648650	-3656880	64.75	-13.983333	644500	-135900	28WES4838980981	NQ27-16	T	ISL		IC	31					N				KLEIFAR	Kleifar	Kleifar	1994-01-14
1	-2648645	-3656875	65.45	-21.666667	652700	-214000	27WVN6909358771	NQ27-10	S	FRM		IC	08					N				KLEIFAR	Kleifar	Kleifar	1994-01-14
1	-2656118	-3665158	65.633333	-19.466667	653800	-192800	27WWN7058579902	NQ27-10	S	FRM		IC	28					N				YTRIHUSABAKKI	Ytri Húsabakki	Ytri Husabakki	1994-01-14
1	-2656115	-3665155	65.216667	-19.133333	651300	-190800	27WWN8730233893	NQ27-10	T	HLL		IC	00					N				YTRIHRAUNKULA	Ytri-Hraunkúla	Ytri-Hraunkula	1994-01-14
1	-2656109	-3665148	65.75	-20.266667	654500	-201600	27WWN3360892241	NQ27-10	S	FRM		IC	05					N				YTRIHOLL	Ytri Hóll	Ytri Holl	1994-01-14
1	-2656107	-3665146	63.733333	-20.566667	634400	-203400	27VWL2139767372	NP27-02	S	FRM		IC	23					N				YTRIHOLL	Ytrihóll	Ytriholl	1994-01-14
1	-2656100	-3665139	65.9	-18.283333	655400	-181700	27WXP2375211443	NQ27-11	S	FRM		IC	09					N				YTRIHAGI	Ytri Hagi	Ytri Hagi	1994-01-14
1	-2656098	-3665137	65.55	-16.05	653300	-160300	28WDT5150870158	NQ27-11	T	MT		IC	00					N				YTRIGRIMSSTADHANUPUR	Ytri-Grímsstaðanúpur	Ytri-Grimsstadhanupur	1994-01-14
1	-2656095	-3665134	64.8	-23.15	644800	-230900	27WUM9787187899	NQ27-13	S	FRM		IC	29					N				YTRIGARDHAR	Ytri-Garðar	Ytri-Gardhar	1994-01-14
1	-2654397	-3663261	66.016667	-19.15	660100	-190900	27WWP8390123006	NQ27-06	S	FRM		IC	28					N				TEIGAR	Teigar	Teigar	1994-01-14
1	-2654396	-3663260	64.683333	-14.366667	644100	-142200	28WES3021973314	NQ27-16	H	BOG		IC	31					N				TEIGAR	Teigar	Teigar	1994-01-14
1	-2654394	-3663258	65.4	-19.166667	652400	-191000	27WWN8514954274	NQ27-10	S	FRM		IC	28					N				TEIGAKOT	Teigakot	Teigakot	1994-01-14
1	-2654391	-3663255	63.983333	-21	635900	-210000	27VWL0000095157	NP27-02	S	FRM		IC	03					N				TANNASTADHIR	Tannastaðir	Tannastadhir	1994-01-14
1	-2654381	-3663245	64.716667	-21.716667	644300	-214300	27WVM6584777071	NQ27-13	S	FRM		IC	17					N				TANDRASEL	Tandrasel	Tandrasel	1994-01-14
1	-2654374	-3663236	66.366667	-22.583333	662200	-223500	27WVP2917761677	NQ27-05	T	PK		IC	19					N				TAFLA	Tafla	Tafla	1994-01-14
1	-2654372	-3663234	65.9	-23.383333	655400	-232300	27WUP9142610826	NQ27-09	T	MT		IC	36					N				TAFLA	Tafla	Tafla	1994-01-14
1	-2655905	-3664918	66.116667	-16.833333	660700	-165000	28WDU1718134126	NQ27-07	H	LK		IC	21					N				VIKINGAVATN	Víkingavatn	Vikingavatn	1994-01-14
1	-2655883	-3664893	65.816667	-18.883333	654900	-185300	27WWP9674301106	NQ27-11	T	MT		IC	09					N				VIFILSFJALL	Vífilsfjall	Vifilsfjall	1994-01-14
1	-2655877	-3664883	65.716667	-19.283333	654300	-191700	27WWN7876989405	NQ27-10	T	MT		IC	28					N				VIDHVIKURFJALL	Viðvíkurfjall	Vidhvikurfjall	1994-01-14
1	-2654843	-3663751	66.2	-15.033333	661200	-150200	28WDU9849942203	NQ27-07	T	PK		IC	21					N				THVERARHYRNA	Þverárhyrna	Thverarhyrna	1994-01-14
1	-2654825	-3663731	66.033333	-23.683333	660200	-234100	27WUP7840126228	NQ27-05	H	STM		IC	36					N				THVERA	Þverá	Thvera	1994-01-14
